"brand","month","sku","product","quantity","channel"
"G2G","2026-02","G2G-51","GLAD2GLOW視黃醇精華17ml","1065","POYA"
"G2G","2026-02","G2G-72","GLAD2GLOW積雪草淨化調理潔面凝露70ml","220","POYA"
"G2G","2026-02","G2G-800","GLAD2GLOW絲絨粉餅8.5g-00","510","POYA"
"G2G","2026-02","G2G-801","GLAD2GLOW絲絨粉餅8.5g-01","606","POYA"
"G2G","2026-02","G2G-802","GLAD2GLOW絲絨粉餅8.5g-02","673","POYA"
"G2G","2026-02","G2G-803","GLAD2GLOW絲絨粉餅8.5g-03","370","POYA"
"G2G","2026-02","G2G-82","GLAD2GLOW淨化調理面霜30g","356","POYA"
"G2G","2026-02","G2G-83","GLAD2GLOW 視黃醇面霜 30g","1","Cosmed"
"G2G","2026-02","G2G-83","GLAD2GLOW視黃醇面霜30g","944","POYA"
"G2G","2026-03","G2G-05","GLAD2GLOW 紅石榴透亮精華17ml","148","Cosmed"
"G2G","2026-03","G2G-05","【GLAD2GLOW】紅石榴透亮精華17ml","1","MOMO"
"G2G","2026-03","G2G-05","GLAD2GLOW紅石榴透亮精華17ml","2","Nihon"
"G2G","2026-03","G2G-05","GLAD2GLOW紅石榴透亮精華17ml","2320","POYA"
"G2G","2026-03","G2G-05","GLAD2GLOW 紅石榴透亮精華17ml","245","Watsons"
"G2G","2026-03","G2G-07","GLAD2GLOW 藍莓保濕面霜30g","55","Cosmed"
"G2G","2026-03","G2G-07","GLAD2GLOW藍莓保濕面霜30g","583","POYA"
"G2G","2026-03","G2G-102","GLAD2GLOW積雪草化妝水80ml","236","POYA"
"G2G","2026-03","G2G-102","GLAD2GLOW積雪草化妝水80ml","24","Watsons"
"G2G","2026-03","G2G-131","GLAD2GLOW柔嫩淨膚精華 15ml","112","Cosmed"
"G2G","2026-03","G2G-131","GLAD2GLOW柔嫩淨膚精華15ml","1","Nihon"
"G2G","2026-03","G2G-131","GLAD2GLOW柔嫩淨膚精華15ml","1354","POYA"
"G2G","2026-03","G2G-131","GLAD2GLOW柔嫩淨膚精華15ml","160","Watsons"
"G2G","2026-03","G2G-1940","GLAD2GLOW 2合1完美無瑕氣墊粉餅00色","6","Cosmed"
"G2G","2026-03","G2G-1940","【GLAD2GLOW】2合1完美無瑕氣墊粉餅 11ml+8g (多色可選)","1","MOMO"
"G2G","2026-03","G2G-1940","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-00","354","POYA"
"G2G","2026-03","G2G-1941","GLAD2GLOW 2合1完美無瑕氣墊粉餅01色","10","Cosmed"
"G2G","2026-03","G2G-1941","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-01","3","Nihon"
"G2G","2026-03","G2G-1941","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-01","327","POYA"
"G2G","2026-03","G2G-1942","GLAD2GLOW 2合1完美無瑕氣墊粉餅02色","4","Cosmed"
"G2G","2026-03","G2G-1942","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-02","189","POYA"
"G2G","2026-03","G2G-202","【GLAD2GLOW】積雪草卸妝油 200ml","1","MOMO"
"G2G","2026-03","G2G-202","GLAD2GLOW 積雪草卸妝油200ml","165","Watsons"
"G2G","2026-03","G2G-208","GLAD2GLOW 亮顏霜30ml","263","Watsons"
"G2G","2026-03","G2G-2111","GLAD2GLOW嘟嘟水潤護唇精華01草莓紅7g","6","Nihon"
"G2G","2026-03","G2G-2111","GLAD2GLOW嘟嘟水潤護唇精華01草莓紅7g","8496","POYA"
"G2G","2026-03","G2G-2112","GLAD2GLOW嘟嘟水潤護唇精華02蜜桃橘7g","5","Nihon"
"G2G","2026-03","G2G-2112","GLAD2GLOW嘟嘟水潤護唇精華02蜜桃橘7g","4841","POYA"
"G2G","2026-03","G2G-2113","GLAD2GLOW嘟嘟水潤護唇精華03葡萄紫7g","5","Nihon"
"G2G","2026-03","G2G-2113","GLAD2GLOW嘟嘟水潤護唇精華03葡萄紫7g","8230","POYA"
"G2G","2026-03","G2G-2114","GLAD2GLOW嘟嘟水潤護唇精華04透明色7g","6","Nihon"
"G2G","2026-03","G2G-2114","GLAD2GLOW嘟嘟水潤護唇精華04透明色7g","6192","POYA"
"G2G","2026-03","G2G-211嘟嘟唇系列","【GLAD2GLOW】嘟嘟水潤護唇精華 7g (多色可選)","19","MOMO"
"G2G","2026-03","G2G-212","GLAD2GLOW 完美VC洗面乳80g","165","Watsons"
"G2G","2026-03","G2G-214","GLAD2GLOW 完美VC精華17ml","179","Watsons"
"G2G","2026-03","G2G-215","GLAD2GLOW 完美VC保濕霜30g","157","Watsons"
"G2G","2026-03","G2G-230N","GLAD2GLOW 完美氣墊粉底00N色 11g","29","Cosmed"
"G2G","2026-03","G2G-230N","GLAD2GLOW完美氣墊粉底11g-00N","1249","POYA"
"G2G","2026-03","G2G-231N","GLAD2GLOW 完美氣墊粉底01N色 11g","24","Cosmed"
"G2G","2026-03","G2G-231N","GLAD2GLOW完美氣墊粉底11g-01N","2572","POYA"
"G2G","2026-03","G2G-231W","GLAD2GLOW 完美氣墊粉底01W色 11g","18","Cosmed"
"G2G","2026-03","G2G-231W","GLAD2GLOW完美氣墊粉底11g-01W","1515","POYA"
"G2G","2026-03","G2G-232N","GLAD2GLOW 完美氣墊粉底02N色 11g","8","Cosmed"
"G2G","2026-03","G2G-232N","GLAD2GLOW完美氣墊粉底11g-02N","1","Nihon"
"G2G","2026-03","G2G-232N","GLAD2GLOW完美氣墊粉底11g-02N","1732","POYA"
"G2G","2026-03","G2G-232W","GLAD2GLOW 完美氣墊粉底02W色 11g","16","Cosmed"
"G2G","2026-03","G2G-232W","GLAD2GLOW完美氣墊粉底11g-02W","727","POYA"
"G2G","2026-03","G2G-233N","GLAD2GLOW完美氣墊粉底11g-03N","558","POYA"
"G2G","2026-03","G2G-234N","GLAD2GLOW完美氣墊粉底11g-04N","356","POYA"
"G2G","2026-03","G2G-23NW系列","【GLAD2GLOW】完美氣墊粉底11g  (多色可選)","5","MOMO"
"G2G","2026-03","G2G-248","【GLAD2GLOW】紅石榴透亮保濕面霜 100g","1","MOMO"
"G2G","2026-03","G2G-248","GLAD2GLOW 紅石榴透亮保濕面霜100g","430","Watsons"
"G2G","2026-03","G2G-249","GLAD2GLOW 藍莓保濕面霜100g","102","Watsons"
"G2G","2026-03","G2G-250","GLAD2GLOW 視黃醇面霜100g","142","Watsons"
"G2G","2026-03","G2G-257","GLAD2GLOW果酸肌膚調理化妝水100ml","1","POYA"
"G2G","2026-03","G2G-26","GLAD2GLOW 淨透377柚光精華 17ml","18","Cosmed"
"G2G","2026-03","G2G-26","【GLAD2GLOW】淨透377柚光精華17ml","1","MOMO"
"G2G","2026-03","G2G-26","GLAD2GLOW淨透377柚光精華17ml","1","Nihon"
"G2G","2026-03","G2G-26","GLAD2GLOW淨透377柚光精華17ml","366","POYA"
"G2G","2026-03","G2G-26","GLAD2GLOW淨透377柚光精華17ml","45","Watsons"
"G2G","2026-03","G2G-260","GLAD2GLOW白松露保濕亮澤精華噴霧100ml","1","POYA"
"G2G","2026-03","G2G-27","【GLAD2GLOW】火山泥潔淨泥膜棒25g","8","MOMO"
"G2G","2026-03","G2G-27","GLAD2GLOW火山泥潔淨泥膜棒25g","849","POYA"
"G2G","2026-03","G2G-27","GLAD2GLOW火山泥潔淨泥膜棒25g","50","Watsons"
"G2G","2026-03","G2G-29","GLAD2GLOW 紅石榴透亮保溼面霜 30g","196","Cosmed"
"G2G","2026-03","G2G-29","【GLAD2GLOW】紅石榴透亮保濕面霜30g","1","MOMO"
"G2G","2026-03","G2G-29","GLAD2GLOW紅石榴透亮保濕面霜30g","1","Nihon"
"G2G","2026-03","G2G-29","GLAD2GLOW紅石榴透亮保濕面霜30g","3637","POYA"
"G2G","2026-03","G2G-31","【GLAD2GLOW】艾草淨膚泥膜棒25g","3","MOMO"
"G2G","2026-03","G2G-31","GLAD2GLOW艾草淨膚泥膜棒25g","796","POYA"
"G2G","2026-03","G2G-31","GLAD2GLOW艾草淨膚泥膜棒25g","66","Watsons"
"G2G","2026-03","G2G-34","GLAD2GLOW 藍莓潔面乳 70ml","5","Cosmed"
"G2G","2026-03","G2G-34","GLAD2GLOW藍莓潔面乳70ml","2","Nihon"
"G2G","2026-03","G2G-34","GLAD2GLOW藍莓潔面乳70ml","167","POYA"
"G2G","2026-03","G2G-35","GLAD2GLOW 377淨透煥采面霜 30g","11","Cosmed"
"G2G","2026-03","G2G-35","GLAD2GLOW 377淨透煥采面霜30g","1","Nihon"
"G2G","2026-03","G2G-35","GLAD2GLOW 377淨透煥采面霜30g","459","POYA"
"G2G","2026-03","G2G-35","GLAD2GLOW 377淨透煥采面霜30g","74","Watsons"
"G2G","2026-03","G2G-38","GLAD2GLOW 舒緩保濕凝露 30g","12","Cosmed"
"G2G","2026-03","G2G-38","GLAD2GLOW舒緩保濕凝露30g","161","POYA"
"G2G","2026-03","G2G-39","GLAD2GLOW 淨膚調理棉片30片","155","Watsons"
"G2G","2026-03","G2G-40","GLAD2GLOW舒緩保濕凝露55g","324","POYA"
"G2G","2026-03","G2G-42","GLAD2GLOW 櫻花卸妝水 300ml","127","Cosmed"
"G2G","2026-03","G2G-42","GLAD2GLOW?花卸妝水300ml","1","Nihon"
"G2G","2026-03","G2G-42","GLAD2GLOW櫻花卸妝水300ml","871","POYA"
"G2G","2026-03","G2G-42","GLAD2GLOW櫻花卸妝水300ml","95","Watsons"
"G2G","2026-03","G2G-43","GLAD2GLOW 牛奶潔面乳 80g","131","Cosmed"
"G2G","2026-03","G2G-43","【GLAD2GLOW】牛奶潔面乳80g","3","MOMO"
"G2G","2026-03","G2G-43","GLAD2GLOW牛奶潔面乳80g","1","Nihon"
"G2G","2026-03","G2G-43","GLAD2GLOW牛奶潔面乳80g","2932","POYA"
"G2G","2026-03","G2G-43","GLAD2GLOW牛奶潔面乳80g","160","Watsons"
"G2G","2026-03","G2G-45","【GLAD2GLOW】紅石榴淨化透亮泥膜棒25g","1","MOMO"
"G2G","2026-03","G2G-45","GLAD2GLOW紅石榴淨化透亮泥膜棒25g","1","Nihon"
"G2G","2026-03","G2G-45","GLAD2GLOW紅石榴淨化透亮泥膜棒25g","492","POYA"
"G2G","2026-03","G2G-45","GLAD2GLOW紅石榴淨化透亮泥膜棒25g","47","Watsons"
"G2G","2026-03","G2G-51","GLAD2GLOW 視黃醇精華 17ml","13","Cosmed"
"G2G","2026-03","G2G-51","GLAD2GLOW視黃醇精華17ml","639","POYA"
"G2G","2026-03","G2G-51","GLAD2GLOW視黃醇精華17ml","51","Watsons"
"G2G","2026-03","G2G-72","GLAD2GLOW 積雪草淨化調理潔面凝露70ml","10","Cosmed"
"G2G","2026-03","G2G-72","GLAD2GLOW積雪草淨化調理潔面凝露70ml","171","POYA"
"G2G","2026-03","G2G-72","GLAD2GLOW積雪草淨化調理潔面凝露70ml","32","Watsons"
"G2G","2026-03","G2G-800","GLAD2GLOW 絲絨粉餅00號色 8.5g","15","Cosmed"
"G2G","2026-03","G2G-800","GLAD2GLOW絲絨粉餅8.5g-00","446","POYA"
"G2G","2026-03","G2G-801","GLAD2GLOW 絲絨粉餅01號色 8.5g","15","Cosmed"
"G2G","2026-03","G2G-801","GLAD2GLOW絲絨粉餅8.5g-01","492","POYA"
"G2G","2026-03","G2G-802","GLAD2GLOW絲絨粉餅02號色 8.5g","8","Cosmed"
"G2G","2026-03","G2G-802","GLAD2GLOW絲絨粉餅8.5g-02","493","POYA"
"G2G","2026-03","G2G-803","GLAD2GLOW 絲絨粉餅03號色 8.5g","10","Cosmed"
"G2G","2026-03","G2G-803","GLAD2GLOW絲絨粉餅8.5g-03","294","POYA"
"G2G","2026-03","G2G-80系列","【GLAD2GLOW】絲絨粉餅8.5g  (多色可選)","2","MOMO"
"G2G","2026-03","G2G-82","GLAD2GLOW 淨化調理面霜 30g","14","Cosmed"
"G2G","2026-03","G2G-82","GLAD2GLOW淨化調理面霜30g","311","POYA"
"G2G","2026-03","G2G-83","GLAD2GLOW 視黃醇面霜 30g","3","Cosmed"
"G2G","2026-03","G2G-83","GLAD2GLOW視黃醇面霜30g","596","POYA"
"G2G","2026-03","G2G-87","GLAD2GLOW長效霧感定妝噴霧100ml","7","POYA"
"G2G","2026-04","G2G-05","GLAD2GLOW 紅石榴透亮精華17ml","208","Cosmed"
"G2G","2026-04","G2G-05","GLAD2GLOW 紅石榴透亮精華17ml","9","Matsumoto"
"G2G","2026-04","G2G-05","【GLAD2GLOW】紅石榴透亮精華17ml","3","MOMO"
"G2G","2026-04","G2G-05","GLAD2GLOW紅石榴透亮精華17ml","2105","POYA"
"G2G","2026-04","G2G-05","GLAD2GLOW 紅石榴透亮精華17ml","156","Watsons"
"G2G","2026-04","G2G-07","GLAD2GLOW 藍莓保濕面霜30g","77","Cosmed"
"G2G","2026-04","G2G-07","GLAD2GLOW 藍莓保濕面霜30g","2","Matsumoto"
"G2G","2026-04","G2G-07","【GLAD2GLOW】藍莓保濕面霜30g","1","MOMO"
"G2G","2026-04","G2G-07","GLAD2GLOW藍莓保濕面霜30g","3","Nihon"
"G2G","2026-04","G2G-07","GLAD2GLOW藍莓保濕面霜30g","948","POYA"
"G2G","2026-04","G2G-102","GLAD2GLOW 積雪草化妝水 80ml","5","Matsumoto"
"G2G","2026-04","G2G-102","GLAD2GLOW積雪草化妝水80ml","4","Nihon"
"G2G","2026-04","G2G-102","GLAD2GLOW積雪草化妝水80ml","293","POYA"
"G2G","2026-04","G2G-102","GLAD2GLOW積雪草化妝水80ml","51","Watsons"
"G2G","2026-04","G2G-131","GLAD2GLOW柔嫩淨膚精華 15ml","158","Cosmed"
"G2G","2026-04","G2G-131","GLAD2GLOW柔嫩淨膚精華 15ml","5","Matsumoto"
"G2G","2026-04","G2G-131","【GLAD2GLOW】柔嫩淨膚精華15ml","4","MOMO"
"G2G","2026-04","G2G-131","GLAD2GLOW柔嫩淨膚精華15ml","8","Nihon"
"G2G","2026-04","G2G-131","GLAD2GLOW柔嫩淨膚精華15ml","1173","POYA"
"G2G","2026-04","G2G-131","GLAD2GLOW柔嫩淨膚精華15ml","148","Watsons"
"G2G","2026-04","G2G-1940","GLAD2GLOW 2合1完美無瑕氣墊粉餅00色","10","Cosmed"
"G2G","2026-04","G2G-1940","GLAD2GLOW 2合1完美無瑕氣墊粉餅00色 11ml+8g","7","Matsumoto"
"G2G","2026-04","G2G-1940","【GLAD2GLOW】2合1完美無瑕氣墊粉餅 11ml+8g (多色可選)","14","MOMO"
"G2G","2026-04","G2G-1940","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-00","6","Nihon"
"G2G","2026-04","G2G-1940","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-00","692","POYA"
"G2G","2026-04","G2G-1940","GLAD2GLOW 2合1完美無瑕氣墊粉餅00 11ml+8g","2","Watsons"
"G2G","2026-04","G2G-1941","GLAD2GLOW 2合1完美無瑕氣墊粉餅01色","23","Cosmed"
"G2G","2026-04","G2G-1941","GLAD2GLOW 2合1完美無瑕氣墊粉餅01色 11ml+8g","14","Matsumoto"
"G2G","2026-04","G2G-1941","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-01","5","Nihon"
"G2G","2026-04","G2G-1941","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-01","767","POYA"
"G2G","2026-04","G2G-1941","GLAD2GLOW 2合1完美無瑕氣墊粉餅01 11ml+8g","4","Watsons"
"G2G","2026-04","G2G-1942","GLAD2GLOW 2合1完美無瑕氣墊粉餅02色","13","Cosmed"
"G2G","2026-04","G2G-1942","GLAD2GLOW 2合1完美無瑕氣墊粉餅02色 11ml+8g","1","Matsumoto"
"G2G","2026-04","G2G-1942","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-02","2","Nihon"
"G2G","2026-04","G2G-1942","GLAD2GLOW 2合1完美氣墊粉餅11ml+8g-02","476","POYA"
"G2G","2026-04","G2G-1942","GLAD2GLOW 2合1完美無瑕氣墊粉餅02 11ml+8g","3","Watsons"
"G2G","2026-04","G2G-201","GLAD2GLOW 積雪草卸妝油 100ml","3","Nihon"
"G2G","2026-04","G2G-202","【GLAD2GLOW】積雪草卸妝油 200ml","4","MOMO"
"G2G","2026-04","G2G-202","GLAD2GLOW 積雪草卸妝油200ml","124","Watsons"
"G2G","2026-04","G2G-208","【GLAD2GLOW】亮顏霜 30ml","1","MOMO"
"G2G","2026-04","G2G-208","GLAD2GLOW 亮顏霜30ml","173","Watsons"
"G2G","2026-04","G2G-2111","GLAD2GLOW 嘟嘟水潤護唇精華 草莓紅7g","897","Cosmed"
"G2G","2026-04","G2G-2111","GLAD2GLOW 嘟嘟水潤護唇精華01 草莓紅 7g","30","Matsumoto"
"G2G","2026-04","G2G-2111","GLAD2GLOW嘟嘟水潤護唇精華01草莓紅7g","106","Nihon"
"G2G","2026-04","G2G-2111","GLAD2GLOW嘟嘟水潤護唇精華01草莓紅7g","12384","POYA"
"G2G","2026-04","G2G-2112","GLAD2GLOW 嘟嘟水潤護唇精華 蜜桃橘7g","466","Cosmed"
"G2G","2026-04","G2G-2112","GLAD2GLOW 嘟嘟水潤護唇精華02 蜜桃橘 7g","26","Matsumoto"
"G2G","2026-04","G2G-2112","GLAD2GLOW嘟嘟水潤護唇精華02蜜桃橘7g","44","Nihon"
"G2G","2026-04","G2G-2112","GLAD2GLOW嘟嘟水潤護唇精華02蜜桃橘7g","5598","POYA"
"G2G","2026-04","G2G-2113","GLAD2GLOW 嘟嘟水潤護唇精華 葡萄紫7g","707","Cosmed"
"G2G","2026-04","G2G-2113","GLAD2GLOW 嘟嘟水潤護唇精華03 葡萄紫 7g","23","Matsumoto"
"G2G","2026-04","G2G-2113","GLAD2GLOW嘟嘟水潤護唇精華03葡萄紫7g","63","Nihon"
"G2G","2026-04","G2G-2113","GLAD2GLOW嘟嘟水潤護唇精華03葡萄紫7g","8229","POYA"
"G2G","2026-04","G2G-2114","GLAD2GLOW 嘟嘟水潤護唇精華 透明色7g","1144","Cosmed"
"G2G","2026-04","G2G-2114","GLAD2GLOW 嘟嘟水潤護唇精華04 透明色 7g","29","Matsumoto"
"G2G","2026-04","G2G-2114","GLAD2GLOW嘟嘟水潤護唇精華04透明色7g","100","Nihon"
"G2G","2026-04","G2G-2114","GLAD2GLOW嘟嘟水潤護唇精華04透明色7g","12565","POYA"
"G2G","2026-04","G2G-211嘟嘟唇系列","【GLAD2GLOW】嘟嘟水潤護唇精華 7g (多色可選)","81","MOMO"
"G2G","2026-04","G2G-211嘟嘟唇系列 (2入)","【GLAD2GLOW】嘟嘟水潤護唇精華7g 2入組(多色可選)","7","MOMO"
"G2G","2026-04","G2G-212","GLAD2GLOW 完美VC洗面乳80g","104","Watsons"
"G2G","2026-04","G2G-214","GLAD2GLOW 完美VC精華17ml","118","Watsons"
"G2G","2026-04","G2G-215","【GLAD2GLOW】完美VC保濕霜 30g","1","MOMO"
"G2G","2026-04","G2G-215","GLAD2GLOW 完美VC保濕霜30g","102","Watsons"
"G2G","2026-04","G2G-221","GLAD2GLOW PDRN 勻亮煥膚精華20ml","53","Cosmed"
"G2G","2026-04","G2G-221","GLAD2GLOW PDRN 勻亮煥膚精華 20ml","1","Matsumoto"
"G2G","2026-04","G2G-221","【GLAD2GLOW】PDRN 勻亮煥膚精華 20ml","2","MOMO"
"G2G","2026-04","G2G-221","GLAD2GLOW PDRN勻亮煥膚精華20ml","9","Nihon"
"G2G","2026-04","G2G-221","GLAD2GLOW PDRN勻亮煥膚精華20ml","481","POYA"
"G2G","2026-04","G2G-223","GLAD2GLOW PDRN勻亮修護精華乳霜30g","48","Cosmed"
"G2G","2026-04","G2G-223","【GLAD2GLOW】PDRN 勻亮修護精華乳霜 30g","1","MOMO"
"G2G","2026-04","G2G-223","GLAD2GLOW PDRN勻亮修護精華乳霜30g","3","Nihon"
"G2G","2026-04","G2G-223","GLAD2GLOW PDRN勻亮修護精華乳霜30g","428","POYA"
"G2G","2026-04","G2G-230N","GLAD2GLOW 完美氣墊粉底00N色 11g","55","Cosmed"
"G2G","2026-04","G2G-230N","GLAD2GLOW 完美氣墊粉底00N色 11g","11","Matsumoto"
"G2G","2026-04","G2G-230N","GLAD2GLOW完美氣墊粉底11g-00N","12","Nihon"
"G2G","2026-04","G2G-230N","GLAD2GLOW完美氣墊粉底11g-00N","1663","POYA"
"G2G","2026-04","G2G-230N","GLAD2GLOW 完美氣墊粉底 00N 11g","6","Watsons"
"G2G","2026-04","G2G-231N","GLAD2GLOW 完美氣墊粉底01N色 11g","38","Cosmed"
"G2G","2026-04","G2G-231N","GLAD2GLOW 完美氣墊粉底01N色 11g","9","Matsumoto"
"G2G","2026-04","G2G-231N","GLAD2GLOW完美氣墊粉底11g-01N","13","Nihon"
"G2G","2026-04","G2G-231N","GLAD2GLOW完美氣墊粉底11g-01N","1533","POYA"
"G2G","2026-04","G2G-231N","GLAD2GLOW 完美氣墊粉底01N 11g","7","Watsons"
"G2G","2026-04","G2G-231W","GLAD2GLOW 完美氣墊粉底01W色 11g","37","Cosmed"
"G2G","2026-04","G2G-231W","GLAD2GLOW 完美氣墊粉底01W色 11g","8","Matsumoto"
"G2G","2026-04","G2G-231W","GLAD2GLOW完美氣墊粉底11g-01W","6","Nihon"
"G2G","2026-04","G2G-231W","GLAD2GLOW完美氣墊粉底11g-01W","1208","POYA"
"G2G","2026-04","G2G-231W","GLAD2GLOW 完美氣墊粉底01W 11g","2","Watsons"
"G2G","2026-04","G2G-232N","GLAD2GLOW 完美氣墊粉底02N色 11g","17","Cosmed"
"G2G","2026-04","G2G-232N","GLAD2GLOW 完美氣墊粉底02N色 11g","3","Matsumoto"
"G2G","2026-04","G2G-232N","GLAD2GLOW完美氣墊粉底11g-02N","7","Nihon"
"G2G","2026-04","G2G-232N","GLAD2GLOW完美氣墊粉底11g-02N","1119","POYA"
"G2G","2026-04","G2G-232W","GLAD2GLOW 完美氣墊粉底02W色 11g","25","Cosmed"
"G2G","2026-04","G2G-232W","GLAD2GLOW 完美氣墊粉底02W色 11g","7","Matsumoto"
"G2G","2026-04","G2G-232W","GLAD2GLOW完美氣墊粉底11g-02W","10","Nihon"
"G2G","2026-04","G2G-232W","GLAD2GLOW完美氣墊粉底11g-02W","880","POYA"
"G2G","2026-04","G2G-233N","GLAD2GLOW 完美氣墊粉底03N色 11g","4","Matsumoto"
"G2G","2026-04","G2G-233N","GLAD2GLOW完美氣墊粉底11g-03N","4","Nihon"
"G2G","2026-04","G2G-233N","GLAD2GLOW完美氣墊粉底11g-03N","571","POYA"
"G2G","2026-04","G2G-234N","GLAD2GLOW 完美氣墊粉底04N色 11g","5","Matsumoto"
"G2G","2026-04","G2G-234N","GLAD2GLOW完美氣墊粉底11g-04N","2","Nihon"
"G2G","2026-04","G2G-234N","GLAD2GLOW完美氣墊粉底11g-04N","394","POYA"
"G2G","2026-04","G2G-23NW系列","【GLAD2GLOW】完美氣墊粉底11g  (多色可選)","29","MOMO"
"G2G","2026-04","G2G-23NW系列+G2G-80系列","【GLAD2GLOW】全天持久底妝組合 (完美氣墊粉底+絲絨粉餅)","9","MOMO"
"G2G","2026-04","G2G-248","【GLAD2GLOW】紅石榴透亮保濕面霜 100g","7","MOMO"
"G2G","2026-04","G2G-248","GLAD2GLOW 紅石榴透亮保濕面霜100g","180","Watsons"
"G2G","2026-04","G2G-249","【GLAD2GLOW】藍莓保濕面霜100g","1","MOMO"
"G2G","2026-04","G2G-249","GLAD2GLOW 藍莓保濕面霜100g","45","Watsons"
"G2G","2026-04","G2G-250","【GLAD2GLOW】視黃醇面霜 100g","1","MOMO"
"G2G","2026-04","G2G-250","GLAD2GLOW 視黃醇面霜100g","58","Watsons"
"G2G","2026-04","G2G-257","GLAD2GLOW果酸肌膚調理化妝水","1","Matsumoto"
"G2G","2026-04","G2G-257","GLAD2GLOW果酸肌膚調理化妝水100ml","1","Nihon"
"G2G","2026-04","G2G-257","GLAD2GLOW果酸肌膚調理化妝水100ml","218","POYA"
"G2G","2026-04","G2G-26","GLAD2GLOW 淨透377柚光精華 17ml","29","Cosmed"
"G2G","2026-04","G2G-26","GLAD2GLOW 淨透377柚光精華 17ml","2","Matsumoto"
"G2G","2026-04","G2G-26","GLAD2GLOW淨透377柚光精華17ml","2","Nihon"
"G2G","2026-04","G2G-26","GLAD2GLOW淨透377柚光精華17ml","326","POYA"
"G2G","2026-04","G2G-26","GLAD2GLOW淨透377柚光精華17ml","59","Watsons"
"G2G","2026-04","G2G-260","GLAD2GLOW白松露保濕亮澤精華噴霧100ml","61","Cosmed"
"G2G","2026-04","G2G-260","【GLAD2GLOW】白松露保濕亮澤精華噴霧100ml","1","MOMO"
"G2G","2026-04","G2G-260","GLAD2GLOW白松露保濕亮澤精華噴霧100ml","11","Nihon"
"G2G","2026-04","G2G-260","GLAD2GLOW白松露保濕亮澤精華噴霧100ml","654","POYA"
"G2G","2026-04","G2G-27","GLAD2GLOW 火山泥潔淨泥膜棒 25g","17","Matsumoto"
"G2G","2026-04","G2G-27","【GLAD2GLOW】火山泥潔淨泥膜棒25g","13","MOMO"
"G2G","2026-04","G2G-27","GLAD2GLOW火山泥潔淨泥膜棒25g","16","Nihon"
"G2G","2026-04","G2G-27","GLAD2GLOW火山泥潔淨泥膜棒25g","915","POYA"
"G2G","2026-04","G2G-27","GLAD2GLOW火山泥潔淨泥膜棒25g","49","Watsons"
"G2G","2026-04","G2G-27300N","GLAD2GLOW完美光澤氣墊11g-00N","927","POYA"
"G2G","2026-04","G2G-27300N","GLAD2GLOW 完美光澤氣墊 00N 11g","31","Watsons"
"G2G","2026-04","G2G-27301N","GLAD2GLOW完美光澤氣墊11g-01N","838","POYA"
"G2G","2026-04","G2G-27301N","GLAD2GLOW 完美光澤氣墊 01N 11g","20","Watsons"
"G2G","2026-04","G2G-27301W","GLAD2GLOW完美光澤氣墊11g-01W","490","POYA"
"G2G","2026-04","G2G-27301W","GLAD2GLOW 完美光澤氣墊 01W 11g","10","Watsons"
"G2G","2026-04","G2G-27302N","GLAD2GLOW完美光澤氣墊11g-02N","404","POYA"
"G2G","2026-04","G2G-27302N","GLAD2GLOW 完美光澤氣墊 02N 11g","12","Watsons"
"G2G","2026-04","G2G-27302W","GLAD2GLOW完美光澤氣墊11g-02W","284","POYA"
"G2G","2026-04","G2G-29","GLAD2GLOW 紅石榴透亮保溼面霜 30g","234","Cosmed"
"G2G","2026-04","G2G-29","GLAD2GLOW 紅石榴透亮保溼面霜 30g","7","Matsumoto"
"G2G","2026-04","G2G-29","【GLAD2GLOW】紅石榴透亮保濕面霜30g","2","MOMO"
"G2G","2026-04","G2G-29","GLAD2GLOW紅石榴透亮保濕面霜30g","7","Nihon"
"G2G","2026-04","G2G-29","GLAD2GLOW紅石榴透亮保濕面霜30g","2787","POYA"
"G2G","2026-04","G2G-31","GLAD2GLOW 艾草淨膚泥膜棒 25g","9","Matsumoto"
"G2G","2026-04","G2G-31","【GLAD2GLOW】艾草淨膚泥膜棒25g","4","MOMO"
"G2G","2026-04","G2G-31","GLAD2GLOW艾草淨膚泥膜棒25g","13","Nihon"
"G2G","2026-04","G2G-31","GLAD2GLOW艾草淨膚泥膜棒25g","776","POYA"
"G2G","2026-04","G2G-31","GLAD2GLOW艾草淨膚泥膜棒25g","57","Watsons"
"G2G","2026-04","G2G-34","GLAD2GLOW 藍莓潔面乳 70ml","16","Cosmed"
"G2G","2026-04","G2G-34","GLAD2GLOW 藍莓潔面乳 70ml","4","Matsumoto"
"G2G","2026-04","G2G-34","GLAD2GLOW藍莓潔面乳70ml","2","Nihon"
"G2G","2026-04","G2G-34","GLAD2GLOW藍莓潔面乳70ml","189","POYA"
